##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_paired_R1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4882703
Total Bases	490.2 Mbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1113	6	0.10524473292798575
1113	7	-0.02736863260532374
1113	8	0.09920739763248321
1113	9	-0.0248577817657889
1113	10-11	0.05318883474129166
1113	12-13	-0.012918980172727856
1113	14-15	0.07515526334548639
1113	16-17	0.11561180206804522
1113	18-19	0.06569323981970854
1113	20-21	0.04980188009985653
1113	22-23	0.010866018295935476
1113	24-25	0.010357412044982084
1113	26-27	0.053347242368097625
1113	28-29	0.02038266301259739
1113	30-31	0.042500610587140386
1113	32-33	0.13194571227929686
1113	34-35	0.0870798115094118
1113	36-37	0.06560599602980233
1113	38-39	0.08033093226119803
1113	40-41	0.0871261517233819
1113	42-43	0.07880183771962379
1113	44-45	0.08518032435391376
1113	46-47	0.10097412562152641
1113	48-49	0.038420531605375174
1113	50-51	0.04777424884285608
1113	52-53	0.10383801919577706
1113	54-55	0.007365425040184448
1113	56-57	0.0965222773435741
1113	58-59	0.12862311866285836
1113	60-61	0.07469487518513063
1113	62-63	0.15629234335744258
1113	64-65	0.15590958763849727
1113	66-67	0.12452211103610011
1113	68-69	0.14747540993551667
1113	70-71	0.1758132736252449
1113	72-73	0.1887624297346946
1113	74-75	0.10689182646480333
1113	76-77	0.11445880742184755
1113	78-79	0.2187391365237943
1113	80-81	0.18699418305144633
1113	82-83	0.17794865399911686
1113	84-85	0.19123199395689738
1113	86-87	0.21570136714212396
1113	88-89	0.36615536123581904
