##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_S6_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5278425
Total Bases	533.1 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	10-11	0.030875400512293538
1109	12-13	0.03505319041546073
1109	14-15	0.028868453979228548
1109	16-17	0.06831768666244642
1109	18-19	0.05880045604316564
1109	20-21	0.04694864557824019
1109	22-23	0.06589246633021872
1109	24-25	0.06460038581516869
1109	26-27	0.07483531472784222
1109	28-29	0.029483631921848996
1109	30-31	0.03857318049555403
1109	32-33	0.03148786746572796
1109	34-35	0.044184237336970966
1109	36-37	0.11344253156584472
1109	38-39	0.08881122498635818
1109	40-41	0.10939186007855994
1109	42-43	0.0636840280560591
1109	44-45	0.09936040189531781
1109	46-47	0.0938001063601206
1109	48-49	0.07719519566253297
1109	50-51	0.10739333463607181
1109	52-53	0.1427012836053052
1109	54-55	0.10952652148237263
1109	56-57	0.12172476251454611
1109	58-59	0.147429487088111
1109	60-61	0.02975404877180665
1109	62-63	0.07694454479883461
1109	64-65	0.08604317127575456
1109	66-67	0.09075810934385231
1109	68-69	0.1582931647541841
1109	70-71	0.20365706721486987
1109	72-73	0.10303864903850979
1109	74-75	0.01012260591419789
1109	76-77	0.005532099487787434
1109	78-79	0.13508783620675047
1109	80-81	0.26048814614297555
1109	82-83	0.14100373281181788
1109	84-85	0.17131868756650448
1109	86-87	0.1362072207252183
1109	88-89	0.31745819959925825
1109	90-91	0.25077938305948777
1109	92-93	0.3457569714591813
1109	94-95	0.3798617206320358
1109	96-97	0.24968086694996572
1109	98-99	0.5558890738250071
1109	100-101	0.40811202484452735
1110	1	-0.22421768948920828
1110	2	-0.048579347409024365
1110	3	-0.39908454118629777
1110	4	-0.15574512930841422
1110	5	0.12162706305642956
1110	6	-0.03180341082309468
1110	7	-0.01695033132371293
1110	8	-0.09805628545391443
1110	9	-0.03523272931935395
1110	10-11	-0.02620399627836889
1110	12-13	-0.006651080853977476
1110	14-15	-0.0455244591806121
1110	16-17	0.07393461516635824
1110	18-19	0.03807722641086997
1110	20-21	-0.0014339967926702002
1110	22-23	0.005761374695147481
1110	24-25	0.034514647110292174
1110	26-27	0.054555044189470436
1110	28-29	0.0214132360212389
1110	30-31	0.10590921646121387
1110	32-33	0.09961113125116583
1110	34-35	0.03097467791039321
1110	36-37	0.057353975963700066
1110	38-39	0.060298341650501186
1110	40-41	-0.02998117498400177
1110	42-43	0.003372042682528331
1110	44-45	0.03984271922180227
1110	46-47	9.402397342483937E-4
1110	48-49	0.06424483794942404
1110	50-51	0.03566973588874589
1110	52-53	0.20247317767497464
1110	54-55	0.1293989546537091
1110	56-57	0.10958207818285359
1110	58-59	0.15920482510841083
1110	60-61	0.08472092001341025
1110	62-63	0.13614964831423038
1110	64-65	0.10371068433111219
1110	66-67	0.015398064266761935
1110	68-69	0.06254346222552698
1110	70-71	0.09384157630135093
1110	72-73	0.11228318027189488
1110	74-75	0.06610670175187039
1110	76-77	0.19237393822389492
1110	78-79	0.2258130472266302
1110	80-81	0.10745812864738724
1110	82-83	0.0964614449260992
1110	84-85	0.16230844857241067
1110	86-87	0.1220503853696826
1110	88-89	0.2111222653350069
1110	90-91	0.26482855810949957
1110	92-93	0.3539510093144216
1110	94-95	0.4293428434408
1110	96-97	0.33323288637556203
1110	98-99	0.5526976922082767
1110	100-101	0.43566213489471295
1111	1	-0.20348528403189192
1111	2	-0.0329741342611527
1111	3	-0.2899856876539033
1111	4	-0.08017337095862587
1111	5	0.15031826211753696
1111	6	0.06694401556876528
1111	7	0.017584791998700666
1111	8	0.06668136249167134
1111	9	0.11032232692483745
1111	10-11	0.03581485914261151
1111	12-13	0.046702239922566946
1111	14-15	0.03360526500279093
1111	16-17	0.10701814761532802
1111	18-19	0.045695232983796075
1111	20-21	0.031849164179881484
1111	22-23	0.019735666436496047
1111	24-25	-0.012766581442981817
1111	26-27	0.04158045482857631
1111	28-29	0.052355846878192835
1111	30-31	0.05638462785911713
1111	32-33	-0.0315433543728858
1111	34-35	-0.03299997215477646
1111	36-37	-0.03050342043012222
1111	38-39	0.06662155563811467
1111	40-41	0.060536375295150435
1111	42-43	-0.04774495805435208
1111	44-45	0.0694637053626792
1111	46-47	0.05452826261301169
1111	48-49	0.027714420051111688
1111	50-51	0.02468078743847002
1111	52-53	0.0349528923311766
1111	54-55	0.11447843509260025
1111	56-57	0.058611990212249054
1111	58-59	0.04797681143646315
1111	60-61	-0.008481002625742917
1111	62-63	0.07671643650184734
1111	64-65	0.07170498993327357
1111	66-67	0.005452723403848836
1111	68-69	-0.01602995368809701
1111	70-71	0.12143270015661045
1111	72-73	0.10391988123085127
1111	74-75	0.12618253571894655
1111	76-77	0.12562312166713951
1111	78-79	0.1492587649618926
1111	80-81	0.23417412034439167
1111	82-83	0.15115822709388738
